____-----_____-X-X-_--__-----_X-___---+_--_+_-X-__--___-X-__X-------__X--XXXX-__X-------__--___-X-__;OOO_-----_____-X-X-_--__-----_X-___---+_--_+_-X-O_--_O_-X-__X-------__X--XXXX-__X-------__--___-X-__
-XX+----__-----XX-______----___-----X-___-XX--X-_+_-----X-_+__----X-____-X----____---______________+;-XX+----__-----XX-______----__O-----X-___-XX--X-_+_-----X-_+__----X-_O__-X----___O---_O___________O+
____________________________________________________________________________________________________;__O___OOOO__O_O_______O___O_________O___O_____O_O___OO____O______________O_________________O_OO_____
XXXX-_____-----_____---_______-X-_______----____+__-X-+---___---_-X-__+___+---__----______XXX-______;XXXX-_____-----O____---_______-X-_______----O___+_O-X-+---O_O---_-X-__+___+---__----O_____XXX-______
XXX---____----X-___+_-----_____-X-_____+_-X-____--_---____-X____-----X____-XX-----__----__X-++______;XXX---___O----X-___+_-----___O_-X-_O___+_-X-____--_---____-X____-----X____-XX-----__----__X-++O___O_
____________________---___---_-X-___-X-_---_++---_---_____+_XX---_____---X-++_____---_____+___++____;_______________O____---___---_-X-___-X-_---O++---_---____O+_XX---_____---X-++O____---_____+O__++OO__
___---XX-_+__-X----____---____+_+___________________________---__+_+__-X-_______---___+++___________;___---XX-_+__-X----OO_O---____+_+____OO_____________________---__+O+__-X-_______---O_O+++___________
X-__----__+-__-XX-__--------_+_-X-_____+_------__+__-XXX---_+_-----X-____-X----__++---_---_______-X-;X-__----__+-__-XX-_O--------_+_-X-_____+_------__+O_-XXX---_+_-----X-____-X----_O++---_---_______-X-
_++___---_______-X-_+_+___----__------XX__-X--X---__------_+_________+__+______+_____----______-XX-_;_++O__---_______-X-_+O+___----__------XX_O-X--X---__------_+__O______+__+______+_____----O_____-XX-_
_----XX+-__-X------_+---X-X---+__-X---X-___---_-X-___-------___-X+-______-------_____-XX+-_____-----;O----XX+-_O-X------_+---X-X---+__-X---X-___---_-X-_O_-------___-X+-______-------_____-XX+-O____-----
__________________________________________________________________________----______-XX-______----__;_________O_______O___OOO_______________O_O___OO__O___O_______O_O____O____O----O_____-XX-O_____----O_
_+________---_______-X-____------____-X---___+_---X-___+____--___-----_____-X+X-----------XXXX-XX-__;O+________---O___O__-X-O___------__O_-X---___+_---X-___+____--___-----_____-X+X-----------XXXX-XX-__
________________________+____________________________+___________---__---__-X-__-X-__---__---_______;__OO_OOOO_O_____________+OO_______________________O__+____O_O__O_---__---__-X-__-X-__---__---__OOO__
____________________________________________________________________________________________________;OOOO_O______________OO___________OOO______________OO____O______O____OO___O_________O______O_______O_
__________---___+___-X-_______---_---_______-X-_______---_+__---_______-X-_______---________+___+___;O_________---__O+O__-X-_______---_---OOO____-X-___OO__---_+O_---_______-X-_______---______OO+O_O+___
_-XX-______-------_____-X-X-+_--_---+-+_X-----X-+_---X-----_---X-_-X-_X+-------_----++X-_____-----__;_-XX-______-------O____-X-X-+_--_---+-+_X-----X-+_---X-----_---X-_-X-_X+-------_----++X-O____-----__
_---+__---_-+-_---X-_-X-_-X-+-_-X-_---X-_---__----_-X----X-__-X-X-----_-----__-X_____-----____+-+XXX;_---+__---_-+-O---X-_-X-_-X-+-_-X-_---X-_---__----_-X----X-__-X-X-----_-----__-X____O-----____+-+XXX
_______________________________________+_____+______________________________________________________;O_________O_O____O__O________OO________+____O+O__OO____________OO_O_________________OO_____OO_______
__________+++________----__+___-XX-___--_----___-X--______--X-___+_+__--____---__+_+_+-X-_______---_;__________+++O_______----O_+___-XX-__O--_----___-X--______--X-___+_+O_--___O---__+O+_+-X-_______---_
___+____-X________-++__-------+__-X--X-__---------_-X-+___-X_---+__+-X_____----X_____-X---_____---__;__O+____-X________-++__-------+__-X--X-_O---------_-X-+__O-X_---+__+-X____O----X____O-X---_____---__
_---__-XXX_-X-__----_---_________---_+_+___-X-_______---_+___+_________+___________________+__+___+_;_---__-XXX_-X-__----_---_____O___---_+_+_O_-X-_O_____---_+___+___O_____+_________O_________+_O+__O+_
__-X-_______-X----___+----X-___+___-X-_______-X-___---_---___-X-_____++---______+_____---_+_____-X-_;O_-X-_______-X----_O_+----X-_O_+___-X-___O___-X-___---_---_OO-X-_____++---O_____+_____---_+_____-X-_
-X-_+_++__---___---_----__-X-_-XX-+----_----_-X-__X-_-----------X-_-XX-X--X-_----X--X-____-X----____;-X-_+O++__---___---_----O_-X-_-XX-+----_----_-X-__X-_-----------X-_-XX-X--X-_----X--X-____-X----____
_______---_---___-X-_-X-___---+---_+_---+______-X+_____+_---________________________________________;____O__---_---___-X-O-X-___---+---_+_---+__O_O_-X+O__O_+_---___O______OO______O____OO_______________
__________--________X-________--____________________________________________________________________;__________--___OOO__X-OO______--_______O_O_________O_______O_____O___OOOOO___________OOO_____O______
--____+_++X-________--_____---_______-X-_______---______+_________________+________________+________;--____+O++X-_O______--_____---OOO___O-X-______O---______+_____________OO_O+__O____________O+________
_+_________+____+______---_______-X-_______---_________________---__+____-X-_______---___+______++__;_+_______O_+_O__+__O_O_---O__O___-X-___O___---______O__________---_O+____-X-_______---___+_____O++_O
____________________________________________________________________________________________________;__OOO____OO________OO________O_____OO__O___O______O____OOO__O____________O____________O_O___________
__________+_____________________+__________---____+__-X-__+____---_---_______-X-_______---______++__;__________+O____O_______________+O______O__---____+__-X-_O+OO_O---_---_______-X-O______---O____O++O_
_+___________________+___+_____+____________---+__--__-X-___X-__---___--__+____________---__+____-X-;_+_OOO_____O_________+__O+_____+____________---+__--__-X-O__X-__---O__--_O+____________---_O+_O__-X-
____________________________________________________________________________________________________;__OO________________O_____O______OO____________O_____O___O_________O__O___OO_O_O_________O_OOO_____O
_____-X-___+_+_---_______________+____+_--_---____X-_-X-___+--_---___+_____+_+_+___---_______-X-____;_____-X-___+_+O---___O______O____+OO__+_--_---____X-_-X-___+--_---___+_____+O+_+___---___O___-X-____
-----_____+X-X-_____-----___________+_+_+__----______-XX-______----______-X-__+____---__+__+_+____+_;-----_____+X-X-____O-----___________+O+_+O_----______-XX-______----_O____-X-O_+____---__+__+O+____+_
_+-X-______+---_______----_---_+-XX-+-X-------_----XX+-_____------_+_____-X-_+_+___---______________;_+-X-______+---______O----O---_+-XX-+-X-------_----XX+-O____------_+_____-X-_+_+___---_O_O__________
-X+X--XXX-----------__-X--X---__----X-X-__------X-__-X------__----XXXX____------____-+----____-X--X-;-X+X--XXX-----------__-X--X---__----X-X-__------X-__-X------__----XXXX__O_------____-+----____-X--X-
___------_+__-X--X-____------__________+______+__+_________++_______________+____________________++_;___------_+__-X--X-_O_O------_O________+_____O+__+_________++________OO__O_O+___________________O++_
-X-XX-____------_+______---___+___-X-_______---_______-X-_______-X-__+____-X-__+____---__+___++_____;-X-XX-_O__------_+______---___+___-X-___O___---_______-X-__O__O_-X-__+____-X-__+____---__+___++O_O__
____+_____________________________________________________________+___________________+_____________;__O_+_____O___O_O___O___O_____O_________________O____OO_O_________+____O____O__O_O____+______OO_____
X---_-XXXXX-X-------+---X-_+-X--_-X-__-X--_---_+--X-_____--------__-X-__-X-__---__-X---_____---X-___;X---_-XXXXX-X-------+---X-_+-X--_-X-_O-X--_---_+--X-_____--------__-X-__-X-__---__-X---_____---X-___
_+_+__++_+---___----XX-___-XX-----------___-X-_____+_---___________+______---____----X---__-X----X-_;_+O+__++O+---___----XX-___-XX-----------___-X-_____+O---__________O+O_____---____----X---__-X----X-_
_____-X-_______---_+_________+______________________________________________________________+_______;O_O__-X-_OO_O__---_+O________+O_______________________O___________OO__O_____________O__OOO_O+_______
_____________+_____+_______________________++___+_______________+_+______---_______-X-____++_---____;_________O___+O_O__+_____________________OO++__O+_______________+O+____O_---_______-X-__O_++O---____
_----__---_-+X-__-X-_----__-X-+__---+---+---X-____--X---+___+---+_____X-__+__-----_____-X-_______---;_----__---O-+X-__-X-O----__-X-+__---+---+---X-O___--X---+___+---+_____X-__+__-----O_O__-X-_______---
____________+________________________---_______-X-_______---__________________________________+_____;__________O_+__O__O_O_O_______O___O__---O___O__-X-______O---_O____O_O_________O_________O_____+OO___
------X-__XXXX-----------__-X---___+_---X-________--_____+___+______--__----_+-X__-XX-__-X__----__--;------X-__XXXX-----------O_-X---___+_---X-___O____--_____+__O+_O___O--__----_+-X__-XX-__-X__----__--
-X-__+_+__---__________+_+______________+__---_______-X-_______---___+___++____+____________________;-X-_O+_+__---____O____O+O+____O_________+_O---_______-X-_O_O___---___+___++O___+____________________
---__+____-X---_____-X-X-_____-----___+__+______+______---_____---X-_____-X---_____-X-_---__+---_-X-;---_O+OO__-X---_____-X-X-___O_-----___+__+O_____+______---_____---X-____O-X---__O_O-X-_---__+---_-X-
X-________X-_____+__X-___+____--__________________________+_________________---_______-X-__++___---_;X-O_______X-_____+__X-__O+_O__--_____O________________O_O_+_______O_O_O_____---_______-X-__++OO_---_
+XX-_-X-__----_-X---_____-X-+-___+_---X-___---_-----_-X-____X-----____X--X-_____-----_____XXXX-_____;+XX-_-X-__----_-X---___O_-X-+-___+_---X-___---_-----_-X-____X-----____X--X-_____-----O___OXXXX-_____
___________+_______________+__+___---__+____-X-_______---__+______________________+_________________;_O_________+____________O__+__+OO_---O_+____-X-__OO_O_---__+O________O______O____O+O________________
_______---_______-X-__+____---______+_________-------___-XX--X-++_--------_______-X-+_++___-X-______;_______---O_O____-X-__+____---____OO+_________-------___-XX--X-++O--------_____O_-X-+O++___-X-______
+____---X-_---_-X---+-X-_---___-X-______-----_____XXXX-_____-----+____X-________X-________--_+______;+___O---X-O---_-X---+-X-_---___-X-______-----O____XXXX-O_O__-----+____X-________X-________--O+______
_____-X-_______-X-_______----___+___-X-__---__---+_-X-+__+___-X-+__-----+-+__-X-X---__------____-X-_;_____-X-_______-X-_______----__O+O__-X-__---__---+_-X-+_O+_O_-X-+__-----+-+__-X-X---O_------____-X-_
__________________+_+_________+____+___+_________+-----__+__X-XX-_____-----__---_______-X-_______---;O_______O_O_O_____+_+_________+__OO+___+_________+-----_O+_OX-XX-_____-----__---_______-X-____O__---
________________________________________+_____---_______-X-_______---_____________+_________________;_________O____OO___O__O______O_______O_O+___O_---_O_____-X-_O_____---___O_____O___+_____O_____OOO___
______________+_____________________________________________________________________________________;________O_____+OO_____________O______OO___OO____________OO_____O_______O_O_O___O___O_O_______O_O____
_______________+__--________-X________-X---____+---X-_______---_______________________________+__+_+;____________OO_+__--_____O__-X_____O__-X---____+---X-O___O__---________O____O_______________OO+_O+O+
_____________________________+_________+____________________________________________________________;_____O_____OO__O_O_O_____O_O_+_____O___+_O____________OO__O__________________O___O____________OOO___
_+___---_______-X-_______-X-_______---____________________________+_________________________________;_+__O---___O__O-X-_O_____-X-_O_____---_O__O__O___O________________+_O_____O_O_________O____OOO______
-X---X-___-X-X---___-----_____-X-_+_---_---___-X-_______---___+_________+____+_+__+_+______________+;-X---X-___-X-X---___-----_____-X-_+O---_---___-X-_______---___+____O____+____+_+__+_+__O_O__O_O____+
__+_____________________________________+_______--________-X________--__+___________________+_+_____;OO+O__O___________O__OO_________________+OO_OO__--________-X________--__+O__O_______________+O+_____
___________________________+____________+____+----+_____-X-X___+_+---X________--____________________;___O____O________________OO+O_O_O_______+____+----+__O_O-X-X___+_+---X________--____OO______________
_____+_______________________+___+_______________+_________+_______---_______-X-___---_---___-X-____;OO__O+O______________________+__O+_O___O_________+___OOO___+_O_____---_______-X-___---_---_OO-X-____
_---------_-XXX--XX-+---------_-----____+-X-X-_---_---X---X-_-X-X-X---_---X-X-___-X------__---_-XX-_;_---------_-XXX--XX-+---------O-----____+-X-X-_---_---X---X-_-X-X-X---_---X-X-___-X------__---_-XX-_
__-X-_______---_____---X-__---X+---__-X----__+_-X-_______---______----_+____-+XX__---_----__-X-__++_;__-X-__O____---_____---X-__---X+---O_-X----__+_-X-_______---______----_+____-+XX_O---_----_O-X-_O++O
____________+_----__+___-XX-____+_------_______-X-__+____---____________________+_+_________________;__O_______O_+_----__+_O_-XX-OOO_+_------_______-X-__+__O_---__O_________________+O+__O___O__________
____________________+---_______-X-___---_---___-X-_______---_+__+_---_____+_-X--______---+________-X;____O_____O___O_____+---O_O___O-X-__O---O---O__-X-_______---O+__+_---_____+_-X--____O_---+________-X
